Normalized multiplication count,Normalized sram filter read count
0.03031117503424981,0.16203703703703703
0.0303133608815427,0.24305555555555555
0.030318123953683034,0.279296875
0.03031345289580676,0.1953125
0.030406303146258504,0.3541666666666667
0.03035523291347789,0.19401041666666666
0.030355555850812548,0.19502314814814814
0.03037043387694965,0.3595679012345679
0.030349097104119427,0.17476851851851852
0.030347436283541196,0.16956018518518517
0.030445916792642982,0.22453703703703703
0.030389971743905897,0.1449652777777778
0.030393016581632654,0.1416015625
0.030464127218934912,0.2569444444444444
0.030384297273596938,0.1396484375
0.030386788504464284,0.130859375
0.030479536489151873,0.3159722222222222
0.0303955078125,0.1416015625
0.030384297273596938,0.1298828125
0.030612244897959183,0.28125
0.030557437818877552,0.1337890625
0.030497648278061226,0.1181640625
0.031322337962962965,0.2604166666666667
0.03049266581632653,0.1064453125
0.030537507971938774,0.13671875
0.030984760802469136,0.1736111111111111
0.030512595663265307,0.1103515625
0.03053252551020408,0.12890625
0.031418788580246916,0.2847222222222222
0.030482700892857144,0.09375
0.03054249043367347,0.11328125
0.031057098765432098,0.20833333333333334
0.030482700892857144,0.09375
0.03050263073979592,0.1171875
0.03093653549382716,0.1701388888888889
0.030537507971938774,0.1240234375
0.030467753507653062,0.0908203125
0.031105324074074073,0.21875
0.0304378587372449,0.0771484375
0.030472735969387755,0.1015625
0.03202947845804989,0.2604166666666667
0.03115035076530612,0.1220703125
0.030911192602040817,0.0791015625
0.03361111111111111,0.1736111111111111
0.0314094387755102,0.1259765625
0.031130420918367346,0.08984375
0.034722222222222224,0.2152777777777778
0.031190210459183673,0.099609375
0.031050701530612245,0.0830078125
0.03319444444444444,0.13194444444444445
0.031329719387755105,0.1259765625
0.031349649234693876,0.125
